ZANSKAR_ID,TOKEN,CATEGORY,EXCH_TICKER,ZANSKAR_NAME,DERIVATIVE_TYPE,EXPIRY_DATE,EXPIRY_EXCHANGE,EXPIRY_TAG,UNDERLYING_ASSET,STREAM_ID,STRIKE_PRICE,LOT_SIZE,TICK_SIZE,PREV_HIGH_PRICE_RANGE,PREV_LOW_PRICE_RANGE,PREV_HIGH,PREV_LOW,PREV_CLOSE,PREV_LAST,PREV_SETTLEMENT,PREV_OPEN_INTEREST,UNDERLYING_PREV_CLOSE,ISIN,SERIES
1225,108202,STOCKS,PENINLAND,STOCK_PENINLAND_MSE.CM.BE,STOCK,N/A,0,N/A,PENINLAND,1,,1,5,2965.0,2855.0,0.0,0.0,26.85,0.0,26.85,0,26.85,INE138A01028,BE
1226,102657,STOCKS,PERSISTENT,STOCK_PERSISTENT_MSE.CM.EQ,STOCK,N/A,0,N/A,PERSISTENT,1,,1,5,626010.0,512190.0,0.0,0.0,6204.0,0.0,6204.0,0,6033.5,INE262H01021,EQ
1227,102669,STOCKS,PETRONET,STOCK_PETRONET_MSE.CM.EQ,STOCK,N/A,0,N/A,PETRONET,1,,1,5,35010.0,28650.0,0.0,0.0,271.1,0.0,271.1,0,269.9,INE347G01014,EQ
1228,102673,STOCKS,PFC,STOCK_PFC_MSE.CM.EQ,STOCK,N/A,0,N/A,PFC,1,,1,5,45375.0,37125.0,0.0,0.0,342.55,0.0,342.55,0,343.85,INE134E01011,EQ
1229,102680,STOCKS,PFIZER,STOCK_PFIZER_MSE.CM.EQ,STOCK,N/A,0,N/A,PFIZER,1,,1,5,621910.0,414610.0,0.0,0.0,4985.6,0.0,4985.6,0,4985.6,INE182A01018,EQ
1230,102684,STOCKS,PFOCUS,STOCK_PFOCUS_MSE.CM.EQ,STOCK,N/A,0,N/A,PFOCUS,1,,1,5,12620.0,8420.0,0.0,0.0,199.65,0.0,199.65,0,210.55,INE367G01038,EQ
1231,108347,STOCKS,PFOCUS,STOCK_PFOCUS_MSE.CM.BE,STOCK,N/A,0,N/A,PFOCUS,1,,1,5,16560.0,11040.0,0.0,0.0,199.65,0.0,199.65,0,210.55,INE367G01038,BE
1232,102690,STOCKS,PFS,STOCK_PFS_MSE.CM.EQ,STOCK,N/A,0,N/A,PFS,1,,1,5,4415.0,2945.0,0.0,0.0,33.55,0.0,33.55,0,33.15,INE560K01014,EQ
1233,110061,STOCKS,PFS,STOCK_PFS_MSE.CM.BE,STOCK,N/A,0,N/A,PFS,1,,1,5,5350.0,3570.0,0.0,0.0,33.55,0.0,33.55,0,33.15,INE560K01014,BE
1234,102695,STOCKS,PGEL,STOCK_PGEL_MSE.CM.EQ,STOCK,N/A,0,N/A,PGEL,1,,1,5,92585.0,61725.0,0.0,0.0,548.2,0.0,548.2,0,540.15,INE457L01029,EQ
1235,108296,STOCKS,PGEL,STOCK_PGEL_MSE.CM.BE,STOCK,N/A,0,N/A,PGEL,1,,1,5,108640.0,72430.0,0.0,0.0,548.2,0.0,548.2,0,540.15,INE457L01029,BE
1236,102700,STOCKS,PGHH,STOCK_PGHH_MSE.CM.EQ,STOCK,N/A,0,N/A,PGHH,1,,1,5,1708680.0,1139120.0,0.0,0.0,12601.0,0.0,12601.0,0,12601.0,INE179A01014,EQ
1237,102705,STOCKS,PGIL,STOCK_PGIL_MSE.CM.EQ,STOCK,N/A,0,N/A,PGIL,1,,1,5,141270.0,115590.0,0.0,0.0,1589.4,0.0,1589.4,0,1554.4,INE940H01022,EQ
1238,104690,STOCKS,PGIL,STOCK_PGIL_MSE.CM.BE,STOCK,N/A,0,N/A,PGIL,1,,1,5,68890.0,56370.0,0.0,0.0,1589.4,0.0,1589.4,0,1554.4,INE940H01022,BE
1239,102707,STOCKS,PCBL,STOCK_PCBL_MSE.CM.EQ,STOCK,N/A,0,N/A,PCBL,1,,1,5,48410.0,32280.0,0.0,0.0,311.9,0.0,311.9,0,309.6,INE602A01031,EQ
1240,102711,STOCKS,PHOENIXLTD,STOCK_PHOENIXLTD_MSE.CM.EQ,STOCK,N/A,0,N/A,PHOENIXLTD,1,,1,5,175655.0,143725.0,0.0,0.0,1743.8,0.0,1743.8,0,1737.8,INE211B01039,EQ
1241,102713,STOCKS,PIDILITIND,STOCK_PIDILITIND_MSE.CM.EQ,STOCK,N/A,0,N/A,PIDILITIND,1,,1,5,341000.0,279000.0,0.0,0.0,1453.3,0.0,1453.3,0,1453.3,INE318A01026,EQ
1242,102716,STOCKS,PIIND,STOCK_PIIND_MSE.CM.EQ,STOCK,N/A,0,N/A,PIIND,1,,1,5,405195.0,331525.0,0.0,0.0,3376.0,0.0,3376.0,0,3347.4,INE603J01030,EQ
1243,102725,STOCKS,PITTIENG,STOCK_PITTIENG_MSE.CM.EQ,STOCK,N/A,0,N/A,PITTIENG,1,,1,5,120750.0,80500.0,0.0,0.0,815.85,0.0,815.85,0,816.25,INE450D01021,EQ
1244,104876,STOCKS,PITTIENG,STOCK_PITTIENG_MSE.CM.BE,STOCK,N/A,0,N/A,PITTIENG,1,,1,5,7070.0,4720.0,0.0,0.0,815.85,0.0,815.85,0,816.25,INE450D01021,BE
1245,102727,STOCKS,PLASTIBLEN,STOCK_PLASTIBLEN_MSE.CM.EQ,STOCK,N/A,0,N/A,PLASTIBLEN,1,,1,5,23600.0,15740.0,0.0,0.0,161.35,0.0,161.35,0,159.7,INE083C01022,EQ
1246,110500,STOCKS,PLASTIBLEN,STOCK_PLASTIBLEN_MSE.CM.BE,STOCK,N/A,0,N/A,PLASTIBLEN,1,,1,5,33490.0,22330.0,0.0,0.0,161.35,0.0,161.35,0,159.7,INE083C01022,BE
1247,102732,STOCKS,PNB,STOCK_PNB_MSE.CM.EQ,STOCK,N/A,0,N/A,PNB,1,,1,5,12650.0,10350.0,0.0,0.0,117.55,0.0,117.55,0,117.15,INE160A01022,EQ
1248,102736,STOCKS,PNBGILTS,STOCK_PNBGILTS_MSE.CM.EQ,STOCK,N/A,0,N/A,PNBGILTS,1,,1,5,11770.0,7850.0,0.0,0.0,79.35,0.0,79.35,0,79.25,INE859A01011,EQ
1249,102745,STOCKS,POLYMED,STOCK_POLYMED_MSE.CM.EQ,STOCK,N/A,0,N/A,POLYMED,1,,1,5,292200.0,194800.0,0.0,0.0,1880.8,0.0,1880.8,0,1887.9,INE205C01021,EQ
1250,102750,STOCKS,POLYPLEX,STOCK_POLYPLEX_MSE.CM.EQ,STOCK,N/A,0,N/A,POLYPLEX,1,,1,5,165275.0,110185.0,0.0,0.0,825.0,0.0,825.0,0,805.6,INE633B01018,EQ
1251,102754,STOCKS,POCL,STOCK_POCL_MSE.CM.EQ,STOCK,N/A,0,N/A,POCL,1,,1,5,87255.0,71395.0,0.0,0.0,1275.5,0.0,1275.5,0,1279.7,INE063E01053,EQ
1252,103414,STOCKS,POCL,STOCK_POCL_MSE.CM.BE,STOCK,N/A,0,N/A,POCL,1,,1,5,5065.0,4145.0,0.0,0.0,1275.5,0.0,1275.5,0,1279.7,INE063E01053,BE
1253,102758,STOCKS,POWERGRID,STOCK_POWERGRID_MSE.CM.EQ,STOCK,N/A,0,N/A,POWERGRID,1,,1,5,33275.0,27225.0,0.0,0.0,264.8,0.0,264.8,0,265.5,INE752E01010,EQ
1254,102762,STOCKS,PPAP,STOCK_PPAP_MSE.CM.EQ,STOCK,N/A,0,N/A,PPAP,1,,1,5,25205.0,16805.0,0.0,0.0,218.35,0.0,218.35,0,220.4,INE095I01015,EQ
1255,103442,STOCKS,PPAP,STOCK_PPAP_MSE.CM.BE,STOCK,N/A,0,N/A,PPAP,1,,1,5,23440.0,15630.0,0.0,0.0,218.35,0.0,218.35,0,220.4,INE095I01015,BE
1256,102771,STOCKS,PRAJIND,STOCK_PRAJIND_MSE.CM.EQ,STOCK,N/A,0,N/A,PRAJIND,1,,1,5,58730.0,39160.0,0.0,0.0,304.4,0.0,304.4,0,302.05,INE074A01025,EQ
1257,108351,STOCKS,PRAJIND,STOCK_PRAJIND_MSE.CM.BE,STOCK,N/A,0,N/A,PRAJIND,1,,1,5,37260.0,24840.0,0.0,0.0,304.4,0.0,304.4,0,302.05,INE074A01025,BE
1258,102775,STOCKS,PRAKASH,STOCK_PRAKASH_MSE.CM.EQ,STOCK,N/A,0,N/A,PRAKASH,1,,1,5,21070.0,14050.0,0.0,0.0,132.85,0.0,132.85,0,131.05,INE603A01013,EQ
1259,107274,STOCKS,PRAKASH,STOCK_PRAKASH_MSE.CM.BE,STOCK,N/A,0,N/A,PRAKASH,1,,1,5,22500.0,15000.0,0.0,0.0,132.85,0.0,132.85,0,131.05,INE603A01013,BE
1260,102779,STOCKS,SETUINFRA,STOCK_SETUINFRA_MSE.CM.EQ,STOCK,N/A,0,N/A,SETUINFRA,1,,1,5,230.0,210.0,0.0,0.0,0.45,0.0,0.45,0,0.5,INE023M01027,EQ
1261,110042,STOCKS,SETUINFRA,STOCK_SETUINFRA_MSE.CM.BZ,STOCK,N/A,0,N/A,SETUINFRA,1,,1,5,70.0,70.0,0.0,0.0,0.45,0.0,0.45,0,0.5,INE023M01027,BZ
1262,103375,STOCKS,SETUINFRA,STOCK_SETUINFRA_MSE.CM.BE,STOCK,N/A,0,N/A,SETUINFRA,1,,1,5,70.0,70.0,0.0,0.0,0.45,0.0,0.45,0,0.5,INE023M01027,BE
1263,102783,STOCKS,PRAKASHSTL,STOCK_PRAKASHSTL_MSE.CM.EQ,STOCK,N/A,0,N/A,PRAKASHSTL,1,,1,5,810.0,540.0,0.0,0.0,4.05,0.0,4.05,0,4.05,INE696K01024,EQ
1264,107253,STOCKS,PRAKASHSTL,STOCK_PRAKASHSTL_MSE.CM.BE,STOCK,N/A,0,N/A,PRAKASHSTL,1,,1,5,1080.0,720.0,0.0,0.0,4.05,0.0,4.05,0,4.05,INE696K01024,BE
1265,102792,STOCKS,PRECWIRE,STOCK_PRECWIRE_MSE.CM.EQ,STOCK,N/A,0,N/A,PRECWIRE,1,,1,5,21750.0,14500.0,0.0,0.0,237.95,0.0,237.95,0,232.55,INE372C01037,EQ
1266,104645,STOCKS,PRECWIRE,STOCK_PRECWIRE_MSE.CM.BE,STOCK,N/A,0,N/A,PRECWIRE,1,,1,5,9525.0,6355.0,0.0,0.0,237.95,0.0,237.95,0,232.55,INE372C01037,BE
1267,102795,STOCKS,PREMIER,STOCK_PREMIER_MSE.CM.EQ,STOCK,N/A,0,N/A,PREMIER,1,,1,5,475.0,435.0,0.0,0.0,2.85,0.0,2.85,0,2.8,INE342A01018,EQ
1268,107948,STOCKS,PREMIER,STOCK_PREMIER_MSE.CM.BE,STOCK,N/A,0,N/A,PREMIER,1,,1,5,335.0,305.0,0.0,0.0,2.85,0.0,2.85,0,2.8,INE342A01018,BE
1269,102800,STOCKS,PRESTIGE,STOCK_PRESTIGE_MSE.CM.EQ,STOCK,N/A,0,N/A,PRESTIGE,1,,1,5,158255.0,129485.0,0.0,0.0,1618.4,0.0,1618.4,0,1637.6,INE811K01011,EQ
1270,102804,STOCKS,FELDVR,STOCK_FELDVR_MSE.CM.EQ,STOCK,N/A,0,N/A,FELDVR,1,,1,5,785.0,715.0,0.0,0.0,3.0,0.0,3.0,0,3.0,IN9623B01058,EQ
1271,110808,STOCKS,FELDVR,STOCK_FELDVR_MSE.CM.BZ,STOCK,N/A,0,N/A,FELDVR,1,,1,5,420.0,380.0,0.0,0.0,3.0,0.0,3.0,0,3.0,IN9623B01058,BZ
1272,106562,STOCKS,FELDVR,STOCK_FELDVR_MSE.CM.BE,STOCK,N/A,0,N/A,FELDVR,1,,1,5,355.0,325.0,0.0,0.0,3.0,0.0,3.0,0,3.0,IN9623B01058,BE
1273,102813,STOCKS,PRSMJOHNSN,STOCK_PRSMJOHNSN_MSE.CM.EQ,STOCK,N/A,0,N/A,PRSMJOHNSN,1,,1,5,16970.0,11320.0,0.0,0.0,128.45,0.0,128.45,0,127.35,INE010A01011,EQ
1274,104877,STOCKS,PRSMJOHNSN,STOCK_PRSMJOHNSN_MSE.CM.BE,STOCK,N/A,0,N/A,PRSMJOHNSN,1,,1,5,9050.0,6040.0,0.0,0.0,128.45,0.0,128.45,0,127.35,INE010A01011,BE
1275,102821,STOCKS,PROZONER,STOCK_PROZONER_MSE.CM.EQ,STOCK,N/A,0,N/A,PROZONER,1,,1,5,3950.0,3580.0,0.0,0.0,51.5,0.0,51.5,0,49.05,INE195N01013,EQ
1276,104604,STOCKS,PROZONER,STOCK_PROZONER_MSE.CM.BE,STOCK,N/A,0,N/A,PROZONER,1,,1,5,3675.0,3325.0,0.0,0.0,51.5,0.0,51.5,0,49.05,INE195N01013,BE
1277,102825,STOCKS,PSB,STOCK_PSB_MSE.CM.EQ,STOCK,N/A,0,N/A,PSB,1,,1,5,3660.0,2440.0,0.0,0.0,27.65,0.0,27.65,0,27.35,INE608A01012,EQ
1278,103367,STOCKS,MAITHANALL,STOCK_MAITHANALL_MSE.CM.EQ,STOCK,N/A,0,N/A,MAITHANALL,1,,1,5,127670.0,85120.0,0.0,0.0,931.8,0.0,931.8,0,931.8,INE683C01011,EQ
1279,104866,STOCKS,MAITHANALL,STOCK_MAITHANALL_MSE.CM.BE,STOCK,N/A,0,N/A,MAITHANALL,1,,1,5,22920.0,15280.0,0.0,0.0,931.8,0.0,931.8,0,931.8,INE683C01011,BE
1280,103368,STOCKS,TANLA,STOCK_TANLA_MSE.CM.EQ,STOCK,N/A,0,N/A,TANLA,1,,1,5,68560.0,45710.0,0.0,0.0,553.5,0.0,553.5,0,544.75,INE483C01032,EQ
1281,103418,STOCKS,TANLA,STOCK_TANLA_MSE.CM.BE,STOCK,N/A,0,N/A,TANLA,1,,1,5,100565.0,67045.0,0.0,0.0,553.5,0.0,553.5,0,544.75,INE483C01032,BE
1282,103377,STOCKS,LTF,STOCK_LTF_MSE.CM.BE,STOCK,N/A,0,N/A,LTF,1,,1,5,8640.0,7070.0,0.0,0.0,301.7,0.0,301.7,0,303.95,INE498L01015,BE
1283,103386,STOCKS,LTF,STOCK_LTF_MSE.CM.EQ,STOCK,N/A,0,N/A,LTF,1,,1,5,19170.0,15690.0,0.0,0.0,301.7,0.0,301.7,0,303.95,INE498L01015,EQ
1284,103388,STOCKS,WOCKPHARMA,STOCK_WOCKPHARMA_MSE.CM.EQ,STOCK,N/A,0,N/A,WOCKPHARMA,1,,1,5,146805.0,120115.0,0.0,0.0,1336.2,0.0,1336.2,0,1333.5,INE049B01025,EQ
1285,103379,STOCKS,WOCKPHARMA,STOCK_WOCKPHARMA_MSE.CM.BE,STOCK,N/A,0,N/A,WOCKPHARMA,1,,1,5,103400.0,84600.0,0.0,0.0,1336.2,0.0,1336.2,0,1333.5,INE049B01025,BE
1286,103381,STOCKS,VMART,STOCK_VMART_MSE.CM.BE,STOCK,N/A,0,N/A,VMART,1,,1,5,27740.0,18500.0,0.0,0.0,747.7,0.0,747.7,0,741.05,INE665J01013,BE
1287,103392,STOCKS,VMART,STOCK_VMART_MSE.CM.EQ,STOCK,N/A,0,N/A,VMART,1,,1,5,408335.0,272225.0,0.0,0.0,747.7,0.0,747.7,0,741.05,INE665J01013,EQ
1288,103399,STOCKS,REPCOHOME,STOCK_REPCOHOME_MSE.CM.EQ,STOCK,N/A,0,N/A,REPCOHOME,1,,1,5,46890.0,31260.0,0.0,0.0,397.15,0.0,397.15,0,398.2,INE612J01015,EQ
1289,103432,STOCKS,JUSTDIAL,STOCK_JUSTDIAL_MSE.CM.EQ,STOCK,N/A,0,N/A,JUSTDIAL,1,,1,5,109805.0,73205.0,0.0,0.0,710.65,0.0,710.65,0,708.45,INE599M01018,EQ
1290,104702,STOCKS,MOM100,STOCK_MOM100_MSE.CM.EQ,STOCK,N/A,0,N/A,MOM100,1,,1,1,7344.0,4896.0,0.0,0.0,64.09,0.0,64.09,0,63.55,INF247L01023,EQ
1291,104703,STOCKS,MOM50,STOCK_MOM50_MSE.CM.EQ,STOCK,N/A,0,N/A,MOM50,1,,1,1,30951.0,20635.0,0.0,0.0,268.84,0.0,268.84,0,268.09,INF247L01536,EQ
1292,104704,STOCKS,NIFTY1,STOCK_NIFTY1_MSE.CM.EQ,STOCK,N/A,0,N/A,NIFTY1,1,,1,1,32679.0,21787.0,0.0,0.0,285.52,0.0,285.52,0,284.2,INF174K014P6,EQ
1293,104705,STOCKS,PSUBANK,STOCK_PSUBANK_MSE.CM.EQ,STOCK,N/A,0,N/A,PSUBANK,1,,1,1,80497.0,53665.0,0.0,0.0,821.22,0.0,821.22,0,817.18,INF373I01023,EQ
1294,104706,STOCKS,GOLD1,STOCK_GOLD1_MSE.CM.EQ,STOCK,N/A,0,N/A,GOLD1,1,,1,5,9660.0,6440.0,0.0,0.0,107.78,0.0,107.78,0,107.06,INF174KA1HJ8,EQ
1295,104708,STOCKS,SENSEX1,STOCK_SENSEX1_MSE.CM.EQ,STOCK,N/A,0,N/A,SENSEX1,1,,1,1,10650.0,7100.0,0.0,0.0,92.69,0.0,92.69,0,92.23,INF174KA1JD7,EQ
1296,104898,STOCKS,TRIVENIENT,STOCK_TRIVENIENT_MSE.CM.BE,STOCK,N/A,0,N/A,TRIVENIENT,1,,1,5,330.0,220.0,0.0,0.0,1.3,0.0,1.3,0,1.3,INE916P01025,BE
1297,104904,STOCKS,TRIVENIENT,STOCK_TRIVENIENT_MSE.CM.EQ,STOCK,N/A,0,N/A,TRIVENIENT,1,,1,5,245.0,165.0,0.0,0.0,1.3,0.0,1.3,0,1.3,INE916P01025,EQ
1298,106747,STOCKS,SRESTHA,STOCK_SRESTHA_MSE.CM.EQ,STOCK,N/A,0,N/A,SRESTHA,1,,1,5,55.0,45.0,0.0,0.0,0.3,0.0,0.3,0,0.3,INE606K01049,EQ
1299,104910,STOCKS,SRESTHA,STOCK_SRESTHA_MSE.CM.BE,STOCK,N/A,0,N/A,SRESTHA,1,,1,5,100.0,90.0,0.0,0.0,0.3,0.0,0.3,0,0.3,INE606K01049,BE
1300,108140,STOCKS,SHREYANS,STOCK_SHREYANS_MSE.CM.EQ,STOCK,N/A,0,N/A,SHREYANS,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE463R01016,EQ
1301,104918,STOCKS,SHREYANS,STOCK_SHREYANS_MSE.CM.BE,STOCK,N/A,0,N/A,SHREYANS,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE463R01016,BE
1302,104921,STOCKS,SAMSRITA,STOCK_SAMSRITA_MSE.CM.BE,STOCK,N/A,0,N/A,SAMSRITA,1,,1,5,2355.0,2135.0,0.0,0.0,21.5,0.0,21.5,0,20.5,INE579N01018,BE
1303,105575,STOCKS,SAMSRITA,STOCK_SAMSRITA_MSE.CM.EQ,STOCK,N/A,0,N/A,SAMSRITA,1,,1,5,2295.0,2085.0,0.0,0.0,21.5,0.0,21.5,0,20.5,INE579N01018,EQ
1304,108057,STOCKS,EBSL,STOCK_EBSL_MSE.CM.EQ,STOCK,N/A,0,N/A,EBSL,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE572B01018,EQ
1305,104925,STOCKS,EBSL,STOCK_EBSL_MSE.CM.BE,STOCK,N/A,0,N/A,EBSL,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE572B01018,BE
1306,110065,STOCKS,HINDAUTO,STOCK_HINDAUTO_MSE.CM.EQ,STOCK,N/A,0,N/A,HINDAUTO,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE806Q01018,EQ
1307,107986,STOCKS,HINDAUTO,STOCK_HINDAUTO_MSE.CM.BZ,STOCK,N/A,0,N/A,HINDAUTO,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE806Q01018,BZ
1308,104928,STOCKS,HINDAUTO,STOCK_HINDAUTO_MSE.CM.BE,STOCK,N/A,0,N/A,HINDAUTO,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE806Q01018,BE
1309,107016,STOCKS,KEL,STOCK_KEL_MSE.CM.EQ,STOCK,N/A,0,N/A,KEL,1,,1,5,3245.0,2945.0,0.0,0.0,31.55,0.0,31.55,0,31.4,INE079C01012,EQ
1310,104931,STOCKS,KEL,STOCK_KEL_MSE.CM.BE,STOCK,N/A,0,N/A,KEL,1,,1,5,2705.0,2455.0,0.0,0.0,31.55,0.0,31.55,0,31.4,INE079C01012,BE
1311,108047,STOCKS,CAPFIN,STOCK_CAPFIN_MSE.CM.EQ,STOCK,N/A,0,N/A,CAPFIN,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE379R01014,EQ
1312,104934,STOCKS,CAPFIN,STOCK_CAPFIN_MSE.CM.BE,STOCK,N/A,0,N/A,CAPFIN,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE379R01014,BE
1313,108110,STOCKS,WINMORE,STOCK_WINMORE_MSE.CM.EQ,STOCK,N/A,0,N/A,WINMORE,1,,1,5,1380.0,140.0,0.0,0.0,9.0,0.0,9.0,0,9.0,INE465E01019,EQ
1314,104940,STOCKS,WINMORE,STOCK_WINMORE_MSE.CM.BE,STOCK,N/A,0,N/A,WINMORE,1,,1,5,1350.0,135.0,0.0,0.0,9.0,0.0,9.0,0,9.0,INE465E01019,BE
1315,106697,STOCKS,HILIKS,STOCK_HILIKS_MSE.CM.EQ,STOCK,N/A,0,N/A,HILIKS,1,,1,5,4905.0,4445.0,0.0,0.0,54.05,0.0,54.05,0,51.5,INE966Q01010,EQ
1316,104946,STOCKS,HILIKS,STOCK_HILIKS_MSE.CM.BE,STOCK,N/A,0,N/A,HILIKS,1,,1,5,5250.0,4750.0,0.0,0.0,54.05,0.0,54.05,0,51.5,INE966Q01010,BE
1317,107934,STOCKS,GLOBE,STOCK_GLOBE_MSE.CM.EQ,STOCK,N/A,0,N/A,GLOBE,1,,1,5,740.0,670.0,0.0,0.0,21.85,0.0,21.85,0,21.4,INE804Q01013,EQ
1318,108391,STOCKS,GLOBE,STOCK_GLOBE_MSE.CM.BZ,STOCK,N/A,0,N/A,GLOBE,1,,1,5,3570.0,3230.0,0.0,0.0,21.85,0.0,21.85,0,21.4,INE804Q01013,BZ
1319,104949,STOCKS,GLOBE,STOCK_GLOBE_MSE.CM.BE,STOCK,N/A,0,N/A,GLOBE,1,,1,5,3830.0,3470.0,0.0,0.0,21.85,0.0,21.85,0,21.4,INE804Q01013,BE
1320,106888,STOCKS,KAPILRAJ,STOCK_KAPILRAJ_MSE.CM.EQ,STOCK,N/A,0,N/A,KAPILRAJ,1,,1,5,705.0,645.0,0.0,0.0,3.35,0.0,3.35,0,3.3,INE332Q01023,EQ
1321,104952,STOCKS,KAPILRAJ,STOCK_KAPILRAJ_MSE.CM.BE,STOCK,N/A,0,N/A,KAPILRAJ,1,,1,5,7695.0,6965.0,0.0,0.0,3.35,0.0,3.35,0,3.3,INE332Q01023,BE
1322,104958,STOCKS,DELTA,STOCK_DELTA_MSE.CM.BE,STOCK,N/A,0,N/A,DELTA,1,,1,5,1510.0,1370.0,0.0,0.0,13.95,0.0,13.95,0,14.0,INE681Q01015,BE
1323,106134,STOCKS,DELTA,STOCK_DELTA_MSE.CM.EQ,STOCK,N/A,0,N/A,DELTA,1,,1,5,1290.0,1170.0,0.0,0.0,13.95,0.0,13.95,0,14.0,INE681Q01015,EQ
1324,106644,STOCKS,SPICELOUNG,STOCK_SPICELOUNG_MSE.CM.EQ,STOCK,N/A,0,N/A,SPICELOUNG,1,,1,5,9280.0,8920.0,0.0,0.0,50.1,0.0,50.1,0,47.7,INE631E01024,EQ
1325,104964,STOCKS,SPICELOUNG,STOCK_SPICELOUNG_MSE.CM.BE,STOCK,N/A,0,N/A,SPICELOUNG,1,,1,5,1980.0,1910.0,0.0,0.0,50.1,0.0,50.1,0,47.7,INE631E01024,BE
1326,107144,STOCKS,SUPFIN,STOCK_SUPFIN_MSE.CM.EQ,STOCK,N/A,0,N/A,SUPFIN,1,,1,5,185.0,125.0,0.0,0.0,1.35,0.0,1.35,0,1.45,INE574R01028,EQ
1327,104967,STOCKS,SUPFIN,STOCK_SUPFIN_MSE.CM.BE,STOCK,N/A,0,N/A,SUPFIN,1,,1,5,200.0,140.0,0.0,0.0,1.35,0.0,1.35,0,1.45,INE574R01028,BE
1328,108112,STOCKS,USSGLOBAL,STOCK_USSGLOBAL_MSE.CM.EQ,STOCK,N/A,0,N/A,USSGLOBAL,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE277F01015,EQ
1329,104970,STOCKS,USSGLOBAL,STOCK_USSGLOBAL_MSE.CM.BE,STOCK,N/A,0,N/A,USSGLOBAL,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE277F01015,BE
1330,107249,STOCKS,BCL,STOCK_BCL_MSE.CM.EQ,STOCK,N/A,0,N/A,BCL,1,,1,5,95.0,65.0,0.0,0.0,0.5,0.0,0.5,0,0.5,INE368E01023,EQ
1331,104976,STOCKS,BCL,STOCK_BCL_MSE.CM.BE,STOCK,N/A,0,N/A,BCL,1,,1,5,510.0,340.0,0.0,0.0,0.5,0.0,0.5,0,0.5,INE368E01023,BE
1332,108053,STOCKS,DEVRUPTRAD,STOCK_DEVRUPTRAD_MSE.CM.EQ,STOCK,N/A,0,N/A,DEVRUPTRAD,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE790R01012,EQ
1333,104988,STOCKS,DEVRUPTRAD,STOCK_DEVRUPTRAD_MSE.CM.BE,STOCK,N/A,0,N/A,DEVRUPTRAD,1,,1,5,1500.0,150.0,0.0,0.0,10.0,0.0,10.0,0,10.0,INE790R01012,BE
1334,104992,STOCKS,AAYUSH,STOCK_AAYUSH_MSE.CM.BE,STOCK,N/A,0,N/A,AAYUSH,1,,1,5,12650.0,12160.0,0.0,0.0,35.55,0.0,35.55,0,33.85,INE430R01023,BE
1335,105722,STOCKS,AAYUSH,STOCK_AAYUSH_MSE.CM.EQ,STOCK,N/A,0,N/A,AAYUSH,1,,1,5,5485.0,5275.0,0.0,0.0,35.55,0.0,35.55,0,33.85,INE430R01023,EQ
1336,108158,STOCKS,SARNIMAL,STOCK_SARNIMAL_MSE.CM.EQ,STOCK,N/A,0,N/A,SARNIMAL,1,,1,5,150.0,15.0,0.0,0.0,1.0,0.0,1.0,0,1.0,INE464R01022,EQ
1337,104998,STOCKS,SARNIMAL,STOCK_SARNIMAL_MSE.CM.BE,STOCK,N/A,0,N/A,SARNIMAL,1,,1,5,150.0,15.0,0.0,0.0,1.0,0.0,1.0,0,1.0,INE464R01022,BE
1338,108120,STOCKS,TARANGINI,STOCK_TARANGINI_MSE.CM.EQ,STOCK,N/A,0,N/A,TARANGINI,1,,1,5,150.0,15.0,0.0,0.0,1.0,0.0,1.0,0,1.0,INE356R01020,EQ
1339,105001,STOCKS,TARANGINI,STOCK_TARANGINI_MSE.CM.BE,STOCK,N/A,0,N/A,TARANGINI,1,,1,5,150.0,15.0,0.0,0.0,1.0,0.0,1.0,0,1.0,INE356R01020,BE
1340,108067,STOCKS,SYMBIOX,STOCK_SYMBIOX_MSE.CM.EQ,STOCK,N/A,0,N/A,SYMBIOX,1,,1,5,320.0,290.0,0.0,0.0,2.7,0.0,2.7,0,2.45,INE653R01012,EQ
1341,105004,STOCKS,SYMBIOX,STOCK_SYMBIOX_MSE.CM.BE,STOCK,N/A,0,N/A,SYMBIOX,1,,1,5,345.0,315.0,0.0,0.0,2.7,0.0,2.7,0,2.45,INE653R01012,BE
