ZANSKAR_ID,TOKEN,CATEGORY,EXCH_TICKER,ZANSKAR_NAME,DERIVATIVE_TYPE,EXPIRY_DATE,EXPIRY_EXCHANGE,EXPIRY_TAG,UNDERLYING_ASSET,STREAM_ID,STRIKE_PRICE,LOT_SIZE,TICK_SIZE,PREV_HIGH_PRICE_RANGE,PREV_LOW_PRICE_RANGE,PREV_HIGH,PREV_LOW,PREV_CLOSE,PREV_LAST,PREV_SETTLEMENT,PREV_OPEN_INTEREST,UNDERLYING_PREV_CLOSE,ISIN,SERIES
0,110021,STOCKS,20MICRONS,STOCK_20MICRONS_MSE.CM.BE,STOCK,N/A,0,N/A,20MICRONS,1,,1,5,28235.0,18825.0,0.0,0.0,209.15,0.0,209.15,0,214.3,INE144J01027,BE
1,101586,STOCKS,20MICRONS,STOCK_20MICRONS_MSE.CM.EQ,STOCK,N/A,0,N/A,20MICRONS,1,,1,5,14400.0,9600.0,0.0,0.0,209.15,0.0,209.15,0,214.3,INE144J01027,EQ
2,101618,STOCKS,ACC,STOCK_ACC_MSE.CM.EQ,STOCK,N/A,0,N/A,ACC,1,,1,5,165000.0,135000.0,0.0,0.0,1771.6,0.0,1771.6,0,1748.8,INE012A01025,EQ
3,101587,STOCKS,3MINDIA,STOCK_3MINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,3MINDIA,1,,1,5,2412910.0,1608610.0,0.0,0.0,36385.0,0.0,36385.0,0,36170.0,INE470A01017,EQ
4,103404,STOCKS,A2ZINFRA,STOCK_A2ZINFRA_MSE.CM.BE,STOCK,N/A,0,N/A,A2ZINFRA,1,,1,5,1685.0,1525.0,0.0,0.0,14.95,0.0,14.95,0,15.6,INE619I01012,BE
5,101590,STOCKS,A2ZINFRA,STOCK_A2ZINFRA_MSE.CM.EQ,STOCK,N/A,0,N/A,A2ZINFRA,1,,1,5,1900.0,1720.0,0.0,0.0,14.95,0.0,14.95,0,15.6,INE619I01012,EQ
6,107993,STOCKS,AARTIIND,STOCK_AARTIIND_MSE.CM.BE,STOCK,N/A,0,N/A,AARTIIND,1,,1,5,198135.0,162115.0,0.0,0.0,372.7,0.0,372.7,0,376.95,INE769A01020,BE
7,101595,STOCKS,AARTIIND,STOCK_AARTIIND_MSE.CM.EQ,STOCK,N/A,0,N/A,AARTIIND,1,,1,5,55000.0,45000.0,0.0,0.0,372.7,0.0,372.7,0,376.95,INE769A01020,EQ
8,107945,STOCKS,ABAN,STOCK_ABAN_MSE.CM.BE,STOCK,N/A,0,N/A,ABAN,1,,1,5,4325.0,3915.0,0.0,0.0,18.9,0.0,18.9,0,19.85,INE421A01028,BE
9,101599,STOCKS,ABAN,STOCK_ABAN_MSE.CM.EQ,STOCK,N/A,0,N/A,ABAN,1,,1,5,4515.0,4085.0,0.0,0.0,18.9,0.0,18.9,0,19.85,INE421A01028,EQ
10,108190,STOCKS,ABB,STOCK_ABB_MSE.CM.BE,STOCK,N/A,0,N/A,ABB,1,,1,5,142360.0,116480.0,0.0,0.0,5168.5,0.0,5168.5,0,5205.5,INE117A01022,BE
11,101603,STOCKS,ABB,STOCK_ABB_MSE.CM.EQ,STOCK,N/A,0,N/A,ABB,1,,1,5,440000.0,360000.0,0.0,0.0,5168.5,0.0,5168.5,0,5205.5,INE117A01022,EQ
12,101605,STOCKS,ABBOTINDIA,STOCK_ABBOTINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,ABBOTINDIA,1,,1,5,3000000.0,2000000.0,0.0,0.0,28155.0,0.0,28155.0,0,28125.0,INE358A01014,EQ
13,104748,STOCKS,ACE,STOCK_ACE_MSE.CM.BE,STOCK,N/A,0,N/A,ACE,1,,1,5,3650.0,2440.0,0.0,0.0,952.45,0.0,952.45,0,976.8,INE731H01025,BE
14,101620,STOCKS,ACE,STOCK_ACE_MSE.CM.EQ,STOCK,N/A,0,N/A,ACE,1,,1,5,180000.0,120000.0,0.0,0.0,952.45,0.0,952.45,0,976.8,INE731H01025,EQ
15,101627,STOCKS,ADANIENT,STOCK_ADANIENT_MSE.CM.EQ,STOCK,N/A,0,N/A,ADANIENT,1,,1,5,143055.0,117045.0,0.0,0.0,2279.5,0.0,2279.5,0,2279.8,INE423A01024,EQ
16,101629,STOCKS,ADANIPORTS,STOCK_ADANIPORTS_MSE.CM.EQ,STOCK,N/A,0,N/A,ADANIPORTS,1,,1,5,154000.0,126000.0,0.0,0.0,1493.0,0.0,1493.0,0,1489.5,INE742F01042,EQ
17,108355,STOCKS,ADANIPOWER,STOCK_ADANIPOWER_MSE.CM.BE,STOCK,N/A,0,N/A,ADANIPOWER,1,,1,5,63645.0,42435.0,0.0,0.0,146.2,0.0,146.2,0,148.15,INE814H01011,BE
18,101631,STOCKS,ADANIPOWER,STOCK_ADANIPOWER_MSE.CM.EQ,STOCK,N/A,0,N/A,ADANIPOWER,1,,1,5,48000.0,32000.0,0.0,0.0,146.2,0.0,146.2,0,148.15,INE814H01011,EQ
19,101634,STOCKS,ADFFOODS,STOCK_ADFFOODS_MSE.CM.EQ,STOCK,N/A,0,N/A,ADFFOODS,1,,1,5,24000.0,16000.0,0.0,0.0,204.05,0.0,204.05,0,204.1,INE982B01027,EQ
20,104777,STOCKS,ADOR,STOCK_ADOR_MSE.CM.BE,STOCK,N/A,0,N/A,ADOR,1,,1,5,24350.0,16240.0,0.0,0.0,1031.1,0.0,1031.1,0,1035.05,INE045A01017,BE
21,101640,STOCKS,ADOR,STOCK_ADOR_MSE.CM.EQ,STOCK,N/A,0,N/A,ADOR,1,,1,5,96000.0,64000.0,0.0,0.0,1031.1,0.0,1031.1,0,1035.05,INE045A01017,EQ
22,101642,STOCKS,ADSL,STOCK_ADSL_MSE.CM.EQ,STOCK,N/A,0,N/A,ADSL,1,,1,5,24000.0,16000.0,0.0,0.0,152.15,0.0,152.15,0,155.45,INE102I01027,EQ
23,103405,STOCKS,ADSL,STOCK_ADSL_MSE.CM.BE,STOCK,N/A,0,N/A,ADSL,1,,1,5,2230.0,1490.0,0.0,0.0,152.15,0.0,152.15,0,155.45,INE102I01027,BE
24,101648,STOCKS,AEGISLOG,STOCK_AEGISLOG_MSE.CM.EQ,STOCK,N/A,0,N/A,AEGISLOG,1,,1,5,96000.0,64000.0,0.0,0.0,732.05,0.0,732.05,0,726.15,INE208C01025,EQ
25,104633,STOCKS,INSPIRISYS,STOCK_INSPIRISYS_MSE.CM.BE,STOCK,N/A,0,N/A,INSPIRISYS,1,,1,5,12840.0,10510.0,0.0,0.0,87.05,0.0,87.05,0,90.35,INE020G01017,BE
26,101650,STOCKS,INSPIRISYS,STOCK_INSPIRISYS_MSE.CM.EQ,STOCK,N/A,0,N/A,INSPIRISYS,1,,1,5,11795.0,9655.0,0.0,0.0,87.05,0.0,87.05,0,90.35,INE020G01017,EQ
27,104559,STOCKS,BBOX,STOCK_BBOX_MSE.CM.BE,STOCK,N/A,0,N/A,BBOX,1,,1,5,52060.0,42600.0,0.0,0.0,553.5,0.0,553.5,0,557.4,INE676A01027,BE
28,101656,STOCKS,BBOX,STOCK_BBOX_MSE.CM.EQ,STOCK,N/A,0,N/A,BBOX,1,,1,5,40700.0,33300.0,0.0,0.0,553.5,0.0,553.5,0,557.4,INE676A01027,EQ
29,101659,STOCKS,AHLUCONT,STOCK_AHLUCONT_MSE.CM.EQ,STOCK,N/A,0,N/A,AHLUCONT,1,,1,5,108000.0,72000.0,0.0,0.0,948.2,0.0,948.2,0,960.45,INE758C01029,EQ
30,103406,STOCKS,AHLUCONT,STOCK_AHLUCONT_MSE.CM.BE,STOCK,N/A,0,N/A,AHLUCONT,1,,1,5,3210.0,2140.0,0.0,0.0,948.2,0.0,948.2,0,960.45,INE758C01029,BE
31,101664,STOCKS,AIAENG,STOCK_AIAENG_MSE.CM.EQ,STOCK,N/A,0,N/A,AIAENG,1,,1,5,360000.0,240000.0,0.0,0.0,4078.0,0.0,4078.0,0,4089.7,INE212H01026,EQ
32,101670,STOCKS,AJANTPHARM,STOCK_AJANTPHARM_MSE.CM.EQ,STOCK,N/A,0,N/A,AJANTPHARM,1,,1,5,360000.0,240000.0,0.0,0.0,2912.8,0.0,2912.8,0,2949.2,INE031B01049,EQ
33,104729,STOCKS,AJMERA,STOCK_AJMERA_MSE.CM.BE,STOCK,N/A,0,N/A,AJMERA,1,,1,5,83970.0,55980.0,0.0,0.0,989.6,0.0,989.6,0,1001.75,INE298G01027,BE
34,101671,STOCKS,AJMERA,STOCK_AJMERA_MSE.CM.EQ,STOCK,N/A,0,N/A,AJMERA,1,,1,5,78000.0,52000.0,0.0,0.0,989.6,0.0,989.6,0,1001.75,INE298G01027,EQ
35,101675,STOCKS,AKSHOPTFBR,STOCK_AKSHOPTFBR_MSE.CM.EQ,STOCK,N/A,0,N/A,AKSHOPTFBR,1,,1,5,1295.0,1175.0,0.0,0.0,6.45,0.0,6.45,0,6.5,INE523B01011,EQ
36,104692,STOCKS,AKSHOPTFBR,STOCK_AKSHOPTFBR_MSE.CM.BE,STOCK,N/A,0,N/A,AKSHOPTFBR,1,,1,5,1020.0,930.0,0.0,0.0,6.45,0.0,6.45,0,6.5,INE523B01011,BE
37,101679,STOCKS,AKZOINDIA,STOCK_AKZOINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,AKZOINDIA,1,,1,5,416145.0,277435.0,0.0,0.0,3182.8,0.0,3182.8,0,3211.6,INE133A01011,EQ
38,108013,STOCKS,ALEMBICLTD,STOCK_ALEMBICLTD_MSE.CM.BE,STOCK,N/A,0,N/A,ALEMBICLTD,1,,1,5,4775.0,3185.0,0.0,0.0,101.6,0.0,101.6,0,103.35,INE426A01027,BE
39,101686,STOCKS,ALEMBICLTD,STOCK_ALEMBICLTD_MSE.CM.EQ,STOCK,N/A,0,N/A,ALEMBICLTD,1,,1,5,13440.0,8960.0,0.0,0.0,101.6,0.0,101.6,0,103.35,INE426A01027,EQ
40,101690,STOCKS,ALICON,STOCK_ALICON_MSE.CM.EQ,STOCK,N/A,0,N/A,ALICON,1,,1,5,96000.0,64000.0,0.0,0.0,843.9,0.0,843.9,0,847.2,INE062D01024,EQ
41,101693,STOCKS,ALKALI,STOCK_ALKALI_MSE.CM.EQ,STOCK,N/A,0,N/A,ALKALI,1,,1,5,12100.0,8070.0,0.0,0.0,80.6,0.0,80.6,0,81.15,INE773I01017,EQ
42,104751,STOCKS,ALKALI,STOCK_ALKALI_MSE.CM.BE,STOCK,N/A,0,N/A,ALKALI,1,,1,5,12610.0,8410.0,0.0,0.0,80.6,0.0,80.6,0,81.15,INE773I01017,BE
43,110014,STOCKS,ALLCARGO,STOCK_ALLCARGO_MSE.CM.BE,STOCK,N/A,0,N/A,ALLCARGO,1,,1,5,33730.0,22490.0,0.0,0.0,11.4,0.0,11.4,0,11.45,INE418H01029,BE
44,101694,STOCKS,ALLCARGO,STOCK_ALLCARGO_MSE.CM.EQ,STOCK,N/A,0,N/A,ALLCARGO,1,,1,5,3000.0,2000.0,0.0,0.0,11.4,0.0,11.4,0,11.45,INE418H01029,EQ
45,101698,STOCKS,ALMONDZ,STOCK_ALMONDZ_MSE.CM.EQ,STOCK,N/A,0,N/A,ALMONDZ,1,,1,5,2200.0,1800.0,0.0,0.0,18.85,0.0,18.85,0,18.7,INE326B01035,EQ
46,104730,STOCKS,ALMONDZ,STOCK_ALMONDZ_MSE.CM.BE,STOCK,N/A,0,N/A,ALMONDZ,1,,1,5,3380.0,2770.0,0.0,0.0,18.85,0.0,18.85,0,18.7,INE326B01035,BE
47,110020,STOCKS,GVT&D,STOCK_GVT&D_MSE.CM.BE,STOCK,N/A,0,N/A,GVT&D,1,,1,5,214050.0,175140.0,0.0,0.0,3077.2,0.0,3077.2,0,3093.7,INE200A01026,BE
48,101703,STOCKS,GVT&D,STOCK_GVT&D_MSE.CM.EQ,STOCK,N/A,0,N/A,GVT&D,1,,1,5,228095.0,186625.0,0.0,0.0,3077.2,0.0,3077.2,0,3093.7,INE200A01026,EQ
49,101708,STOCKS,ARE&M,STOCK_ARE&M_MSE.CM.EQ,STOCK,N/A,0,N/A,ARE&M,1,,1,5,100810.0,67210.0,0.0,0.0,925.85,0.0,925.85,0,928.3,INE885A01032,EQ
50,101712,STOCKS,AMBIKCO,STOCK_AMBIKCO_MSE.CM.EQ,STOCK,N/A,0,N/A,AMBIKCO,1,,1,5,157210.0,104810.0,0.0,0.0,1246.8,0.0,1246.8,0,1247.2,INE540G01014,EQ
51,101713,STOCKS,AMBUJACEM,STOCK_AMBUJACEM_MSE.CM.EQ,STOCK,N/A,0,N/A,AMBUJACEM,1,,1,5,55000.0,45000.0,0.0,0.0,571.25,0.0,571.25,0,565.4,INE079A01024,EQ
52,108302,STOCKS,ANANTRAJ,STOCK_ANANTRAJ_MSE.CM.BE,STOCK,N/A,0,N/A,ANANTRAJ,1,,1,5,8130.0,5420.0,0.0,0.0,588.05,0.0,588.05,0,584.05,INE242C01024,BE
53,101722,STOCKS,ANANTRAJ,STOCK_ANANTRAJ_MSE.CM.EQ,STOCK,N/A,0,N/A,ANANTRAJ,1,,1,5,72000.0,48000.0,0.0,0.0,588.05,0.0,588.05,0,584.05,INE242C01024,EQ
54,101731,STOCKS,ANDHRSUGAR,STOCK_ANDHRSUGAR_MSE.CM.EQ,STOCK,N/A,0,N/A,ANDHRSUGAR,1,,1,5,10800.0,7200.0,0.0,0.0,74.75,0.0,74.75,0,76.0,INE715B01021,EQ
55,104581,STOCKS,ANIKINDS,STOCK_ANIKINDS_MSE.CM.BE,STOCK,N/A,0,N/A,ANIKINDS,1,,1,5,11695.0,10585.0,0.0,0.0,52.25,0.0,52.25,0,51.8,INE087B01017,BE
56,101733,STOCKS,ANIKINDS,STOCK_ANIKINDS_MSE.CM.EQ,STOCK,N/A,0,N/A,ANIKINDS,1,,1,5,13720.0,12420.0,0.0,0.0,52.25,0.0,52.25,0,51.8,INE087B01017,EQ
57,110052,STOCKS,ANSALAPI,STOCK_ANSALAPI_MSE.CM.BZ,STOCK,N/A,0,N/A,ANSALAPI,1,,1,5,420.0,410.0,0.0,0.0,3.3,0.0,3.3,0,3.35,INE436A01026,BZ
58,104778,STOCKS,ANSALAPI,STOCK_ANSALAPI_MSE.CM.BE,STOCK,N/A,0,N/A,ANSALAPI,1,,1,5,1000.0,970.0,0.0,0.0,3.3,0.0,3.3,0,3.35,INE436A01026,BE
59,101738,STOCKS,ANSALAPI,STOCK_ANSALAPI_MSE.CM.EQ,STOCK,N/A,0,N/A,ANSALAPI,1,,1,5,2305.0,2215.0,0.0,0.0,3.3,0.0,3.3,0,3.35,INE436A01026,EQ
60,101745,STOCKS,APARINDS,STOCK_APARINDS_MSE.CM.EQ,STOCK,N/A,0,N/A,APARINDS,1,,1,5,838420.0,685980.0,0.0,0.0,8172.5,0.0,8172.5,0,8264.5,INE372A01015,EQ
61,101746,STOCKS,APCOTEXIND,STOCK_APCOTEXIND_MSE.CM.EQ,STOCK,N/A,0,N/A,APCOTEXIND,1,,1,5,42965.0,28645.0,0.0,0.0,372.85,0.0,372.85,0,370.85,INE116A01032,EQ
62,101749,STOCKS,APLAPOLLO,STOCK_APLAPOLLO_MSE.CM.EQ,STOCK,N/A,0,N/A,APLAPOLLO,1,,1,5,202210.0,165450.0,0.0,0.0,1966.2,0.0,1966.2,0,1931.9,INE702C01027,EQ
63,101752,STOCKS,APLLTD,STOCK_APLLTD_MSE.CM.EQ,STOCK,N/A,0,N/A,APLLTD,1,,1,5,118740.0,79160.0,0.0,0.0,837.5,0.0,837.5,0,835.05,INE901L01018,EQ
64,101756,STOCKS,APOLLOHOSP,STOCK_APOLLOHOSP_MSE.CM.EQ,STOCK,N/A,0,N/A,APOLLOHOSP,1,,1,5,780560.0,638640.0,0.0,0.0,7083.0,0.0,7083.0,0,7129.5,INE437A01024,EQ
65,101758,STOCKS,APOLLOTYRE,STOCK_APOLLOTYRE_MSE.CM.EQ,STOCK,N/A,0,N/A,APOLLOTYRE,1,,1,5,49500.0,40500.0,0.0,0.0,505.8,0.0,505.8,0,497.25,INE438A01022,EQ
66,101760,STOCKS,ANDHRAPAP,STOCK_ANDHRAPAP_MSE.CM.EQ,STOCK,N/A,0,N/A,ANDHRAPAP,1,,1,5,9590.0,6400.0,0.0,0.0,66.95,0.0,66.95,0,67.45,INE435A01051,EQ
67,101763,STOCKS,APTECHT,STOCK_APTECHT_MSE.CM.EQ,STOCK,N/A,0,N/A,APTECHT,1,,1,5,24000.0,16000.0,0.0,0.0,91.9,0.0,91.9,0,94.0,INE266F01018,EQ
68,107732,STOCKS,ARCHIES,STOCK_ARCHIES_MSE.CM.BE,STOCK,N/A,0,N/A,ARCHIES,1,,1,5,3035.0,2025.0,0.0,0.0,18.25,0.0,18.25,0,18.45,INE731A01020,BE
69,101768,STOCKS,ARCHIES,STOCK_ARCHIES_MSE.CM.EQ,STOCK,N/A,0,N/A,ARCHIES,1,,1,5,2295.0,1535.0,0.0,0.0,18.25,0.0,18.25,0,18.45,INE731A01020,EQ
70,107406,STOCKS,ARIES,STOCK_ARIES_MSE.CM.BE,STOCK,N/A,0,N/A,ARIES,1,,1,5,30185.0,20125.0,0.0,0.0,340.55,0.0,340.55,0,345.45,INE298I01015,BE
71,101772,STOCKS,ARIES,STOCK_ARIES_MSE.CM.EQ,STOCK,N/A,0,N/A,ARIES,1,,1,5,42000.0,28000.0,0.0,0.0,340.55,0.0,340.55,0,345.45,INE298I01015,EQ
72,110665,STOCKS,ARSHIYA,STOCK_ARSHIYA_MSE.CM.BZ,STOCK,N/A,0,N/A,ARSHIYA,1,,1,5,295.0,275.0,0.0,0.0,1.2,0.0,1.2,0,1.25,INE968D01022,BZ
73,101776,STOCKS,ARSHIYA,STOCK_ARSHIYA_MSE.CM.EQ,STOCK,N/A,0,N/A,ARSHIYA,1,,1,5,700.0,640.0,0.0,0.0,1.2,0.0,1.2,0,1.25,INE968D01022,EQ
74,104665,STOCKS,ARSHIYA,STOCK_ARSHIYA_MSE.CM.BE,STOCK,N/A,0,N/A,ARSHIYA,1,,1,5,350.0,320.0,0.0,0.0,1.2,0.0,1.2,0,1.25,INE968D01022,BE
75,101781,STOCKS,ARVIND,STOCK_ARVIND_MSE.CM.EQ,STOCK,N/A,0,N/A,ARVIND,1,,1,5,48000.0,32000.0,0.0,0.0,317.75,0.0,317.75,0,318.35,INE034A01011,EQ
76,101787,STOCKS,ASAHIINDIA,STOCK_ASAHIINDIA_MSE.CM.EQ,STOCK,N/A,0,N/A,ASAHIINDIA,1,,1,5,87430.0,58290.0,0.0,0.0,972.1,0.0,972.1,0,992.1,INE439A01020,EQ
77,105025,STOCKS,ASAHISONG,STOCK_ASAHISONG_MSE.CM.BE,STOCK,N/A,0,N/A,ASAHISONG,1,,1,5,45745.0,41395.0,0.0,0.0,260.1,0.0,260.1,0,260.95,INE228I01012,BE
78,101791,STOCKS,ASAHISONG,STOCK_ASAHISONG_MSE.CM.EQ,STOCK,N/A,0,N/A,ASAHISONG,1,,1,5,47545.0,43025.0,0.0,0.0,260.1,0.0,260.1,0,260.95,INE228I01012,EQ
79,101793,STOCKS,ASAL,STOCK_ASAL_MSE.CM.EQ,STOCK,N/A,0,N/A,ASAL,1,,1,5,59940.0,39960.0,0.0,0.0,480.3,0.0,480.3,0,485.1,INE900C01027,EQ
80,104716,STOCKS,ASAL,STOCK_ASAL_MSE.CM.BE,STOCK,N/A,0,N/A,ASAL,1,,1,5,44255.0,29505.0,0.0,0.0,480.3,0.0,480.3,0,485.1,INE900C01027,BE
81,101798,STOCKS,ASHIANA,STOCK_ASHIANA_MSE.CM.EQ,STOCK,N/A,0,N/A,ASHIANA,1,,1,5,36000.0,24000.0,0.0,0.0,282.7,0.0,282.7,0,286.0,INE365D01021,EQ
82,101800,STOCKS,ASHOKA,STOCK_ASHOKA_MSE.CM.EQ,STOCK,N/A,0,N/A,ASHOKA,1,,1,5,21600.0,14400.0,0.0,0.0,167.75,0.0,167.75,0,169.35,INE442H01029,EQ
83,101802,STOCKS,ASHOKLEY,STOCK_ASHOKLEY_MSE.CM.EQ,STOCK,N/A,0,N/A,ASHOKLEY,1,,1,5,26385.0,21595.0,0.0,0.0,187.75,0.0,187.75,0,188.8,INE208A01029,EQ
84,101806,STOCKS,ASIANPAINT,STOCK_ASIANPAINT_MSE.CM.EQ,STOCK,N/A,0,N/A,ASIANPAINT,1,,1,5,248655.0,203445.0,0.0,0.0,2815.6,0.0,2815.6,0,2772.6,INE021A01026,EQ
85,101814,STOCKS,ASTRAL,STOCK_ASTRAL_MSE.CM.EQ,STOCK,N/A,0,N/A,ASTRAL,1,,1,5,165955.0,135785.0,0.0,0.0,1492.8,0.0,1492.8,0,1453.4,INE006I01046,EQ
86,101815,STOCKS,ASTRAMICRO,STOCK_ASTRAMICRO_MSE.CM.EQ,STOCK,N/A,0,N/A,ASTRAMICRO,1,,1,5,127890.0,85260.0,0.0,0.0,1000.0,0.0,1000.0,0,963.35,INE386C01029,EQ
87,101818,STOCKS,ASTRAZEN,STOCK_ASTRAZEN_MSE.CM.EQ,STOCK,N/A,0,N/A,ASTRAZEN,1,,1,5,960780.0,640520.0,0.0,0.0,8438.0,0.0,8438.0,0,8601.5,INE203A01020,EQ
88,101822,STOCKS,SUNDROP,STOCK_SUNDROP_MSE.CM.EQ,STOCK,N/A,0,N/A,SUNDROP,1,,1,5,107240.0,71500.0,0.0,0.0,705.35,0.0,705.35,0,725.2,INE209A01019,EQ
89,101824,STOCKS,ATLANTAA,STOCK_ATLANTAA_MSE.CM.EQ,STOCK,N/A,0,N/A,ATLANTAA,1,,1,5,3840.0,3480.0,0.0,0.0,46.0,0.0,46.0,0,44.45,INE285H01022,EQ
90,103384,STOCKS,ATLANTAA,STOCK_ATLANTAA_MSE.CM.BE,STOCK,N/A,0,N/A,ATLANTAA,1,,1,5,3320.0,3010.0,0.0,0.0,46.0,0.0,46.0,0,44.45,INE285H01022,BE
91,102755,STOCKS,J&KBANK,STOCK_J&KBANK_MSE.CM.EQ,STOCK,N/A,0,N/A,J&KBANK,1,,1,5,12060.0,8040.0,0.0,0.0,103.5,0.0,103.5,0,102.35,INE168A01041,EQ
92,107032,STOCKS,ATLASCYCLE,STOCK_ATLASCYCLE_MSE.CM.BE,STOCK,N/A,0,N/A,ATLASCYCLE,1,,1,5,9215.0,8345.0,0.0,0.0,102.6,0.0,102.6,0,104.4,INE446A01025,BE
93,101829,STOCKS,ATLASCYCLE,STOCK_ATLASCYCLE_MSE.CM.EQ,STOCK,N/A,0,N/A,ATLASCYCLE,1,,1,5,14200.0,12850.0,0.0,0.0,102.6,0.0,102.6,0,104.4,INE446A01025,EQ
94,101831,STOCKS,ATUL,STOCK_ATUL_MSE.CM.EQ,STOCK,N/A,0,N/A,ATUL,1,,1,5,855240.0,570160.0,0.0,0.0,6177.5,0.0,6177.5,0,6109.5,INE100A01010,EQ
95,101835,STOCKS,AUROPHARMA,STOCK_AUROPHARMA_MSE.CM.EQ,STOCK,N/A,0,N/A,AUROPHARMA,1,,1,5,129800.0,106200.0,0.0,0.0,1207.4,0.0,1207.4,0,1215.4,INE406A01037,EQ
96,101837,STOCKS,AUTOAXLES,STOCK_AUTOAXLES_MSE.CM.EQ,STOCK,N/A,0,N/A,AUTOAXLES,1,,1,5,207370.0,138250.0,0.0,0.0,1998.4,0.0,1998.4,0,1969.2,INE449A01011,EQ
97,107286,STOCKS,AUTOIND,STOCK_AUTOIND_MSE.CM.BE,STOCK,N/A,0,N/A,AUTOIND,1,,1,5,11930.0,7960.0,0.0,0.0,78.85,0.0,78.85,0,79.35,INE718H01014,BE
98,101839,STOCKS,AUTOIND,STOCK_AUTOIND_MSE.CM.EQ,STOCK,N/A,0,N/A,AUTOIND,1,,1,5,10810.0,7210.0,0.0,0.0,78.85,0.0,78.85,0,79.35,INE718H01014,EQ
99,102757,STOCKS,JAGRAN,STOCK_JAGRAN_MSE.CM.EQ,STOCK,N/A,0,N/A,JAGRAN,1,,1,5,9400.0,6270.0,0.0,0.0,71.85,0.0,71.85,0,72.25,INE199G01027,EQ
100,101844,STOCKS,AVANTIFEED,STOCK_AVANTIFEED_MSE.CM.EQ,STOCK,N/A,0,N/A,AVANTIFEED,1,,1,5,103305.0,68875.0,0.0,0.0,857.45,0.0,857.45,0,880.25,INE871C01038,EQ
101,103438,STOCKS,AVANTIFEED,STOCK_AVANTIFEED_MSE.CM.BE,STOCK,N/A,0,N/A,AVANTIFEED,1,,1,5,84590.0,56400.0,0.0,0.0,857.45,0.0,857.45,0,880.25,INE871C01038,BE
102,101847,STOCKS,AVTNPL,STOCK_AVTNPL_MSE.CM.EQ,STOCK,N/A,0,N/A,AVTNPL,1,,1,5,8070.0,5380.0,0.0,0.0,67.2,0.0,67.2,0,67.5,INE488D01021,EQ
103,102760,STOCKS,JAGSNPHARM,STOCK_JAGSNPHARM_MSE.CM.EQ,STOCK,N/A,0,N/A,JAGSNPHARM,1,,1,5,26510.0,17680.0,0.0,0.0,190.15,0.0,190.15,0,194.15,INE048B01035,EQ
104,104741,STOCKS,JAGSNPHARM,STOCK_JAGSNPHARM_MSE.CM.BE,STOCK,N/A,0,N/A,JAGSNPHARM,1,,1,5,1900.0,1270.0,0.0,0.0,190.15,0.0,190.15,0,194.15,INE048B01035,BE
105,101850,STOCKS,AXISBANK,STOCK_AXISBANK_MSE.CM.EQ,STOCK,N/A,0,N/A,AXISBANK,1,,1,5,110000.0,90000.0,0.0,0.0,1285.8,0.0,1285.8,0,1266.9,INE238A01034,EQ
106,101853,STOCKS,AXISCADES,STOCK_AXISCADES_MSE.CM.EQ,STOCK,N/A,0,N/A,AXISCADES,1,,1,5,67185.0,60795.0,0.0,0.0,1439.3,0.0,1439.3,0,1373.8,INE555B01013,EQ
107,104634,STOCKS,AXISCADES,STOCK_AXISCADES_MSE.CM.BE,STOCK,N/A,0,N/A,AXISCADES,1,,1,5,101020.0,91400.0,0.0,0.0,1439.3,0.0,1439.3,0,1373.8,INE555B01013,BE
108,104556,STOCKS,JAIBALAJI,STOCK_JAIBALAJI_MSE.CM.BE,STOCK,N/A,0,N/A,JAIBALAJI,1,,1,5,124145.0,82765.0,0.0,0.0,75.3,0.0,75.3,0,72.6,INE091G01026,BE
109,102763,STOCKS,JAIBALAJI,STOCK_JAIBALAJI_MSE.CM.EQ,STOCK,N/A,0,N/A,JAIBALAJI,1,,1,5,12825.0,8555.0,0.0,0.0,75.3,0.0,75.3,0,72.6,INE091G01026,EQ
110,101860,STOCKS,BAJAJ-AUTO,STOCK_BAJAJ-AUTO_MSE.CM.EQ,STOCK,N/A,0,N/A,BAJAJ-AUTO,1,,1,5,931535.0,762165.0,0.0,0.0,9497.5,0.0,9497.5,0,9502.5,INE917I01010,EQ
111,101862,STOCKS,BAJAJCON,STOCK_BAJAJCON_MSE.CM.EQ,STOCK,N/A,0,N/A,BAJAJCON,1,,1,5,20795.0,13865.0,0.0,0.0,280.1,0.0,280.1,0,267.35,INE933K01021,EQ
112,102765,STOCKS,JAICORPLTD,STOCK_JAICORPLTD_MSE.CM.EQ,STOCK,N/A,0,N/A,JAICORPLTD,1,,1,5,11370.0,10290.0,0.0,0.0,129.3,0.0,129.3,0,132.25,INE070D01027,EQ
113,110040,STOCKS,BAJAJELEC,STOCK_BAJAJELEC_MSE.CM.BE,STOCK,N/A,0,N/A,BAJAJELEC,1,,1,5,132780.0,88520.0,0.0,0.0,477.2,0.0,477.2,0,479.35,INE193E01025,BE
114,101866,STOCKS,BAJAJELEC,STOCK_BAJAJELEC_MSE.CM.EQ,STOCK,N/A,0,N/A,BAJAJELEC,1,,1,5,81365.0,54245.0,0.0,0.0,477.2,0.0,477.2,0,479.35,INE193E01025,EQ
